"","PCTKEY","DISTRICT_N","intesecting"
"3901","1890110","219905",0
"3902","1890111","95905",1.00000000000261
"3903","1890111","77902",0
"3904","1890111","219905",0
"3905","1890112","95905",0.852445879903729
"3906","1890112","77902",0
"3907","1890112","95903",0.147554120094719
"3908","1890202","95905",1.00000000000153
"3909","1890203","95905",1.00000000000189
"3910","1890204","95905",0.999999999999985
"3911","1890205","95905",1.00000000000124
"3912","1890206","95905",1.00000000000122
"3913","1890213","95905",0.397766754720534
"3914","1890213","77902",0.0112670813458303
"3915","1890213","77901",0
"3916","1890213","95903",0.328973919143619
"3917","1890213","95901",0.00414853895738803
"3918","1890213","95904",0.257843705831803
"3919","1890214","77901",0
"3920","1890214","95904",0.999999999999465
"3921","1890214","152910",0
"3922","1890214","54902",0
"3923","1890215","95903",0.0505172073257346
"3924","1890215","95901",0.715171578226241
"3925","1890215","95904",0.234311214448605
"3926","1890215","152902",0
"3927","1890215","152910",0
"3928","1890304","95905",1.00000000000024
"3929","1890305","95905",1.00000000000022
"3930","1890306","95905",0.999999999999015
"3931","1890307","95905",1.0000000000009
"3932","1890308","95905",0.999999999999562
"3933","1890316","140905",0
"3934","1890316","95903",0.552949533739973
"3935","1890316","95902",0.418910781810079
"3936","1890316","95901",0.0281396844492235
"3937","1890317","140905",0
"3938","1890317","95902",0.933317582178295
"3939","1890317","95901",0.0666824178224209
"3940","1890318","140905",0
"3941","1890318","95902",0.0266244776717333
"3942","1890318","110901",0
"3943","1890318","95901",0.97337552232993
"3944","1890318","152902",0
"3945","1890406","95905",1.00000000000107
"3946","1890407","95905",0.999999999998496
"3947","1890408","95905",1.00000000000175
"3948","1890409","95905",1.00000000000042
"3949","1890419","35902",0
"3950","1890419","95905",0.705643292010419
"3951","1890419","219905",0
"3952","1890419","140905",0.29435670798954
"3953","1890420","95905",0.416200309411578
"3954","1890420","140905",0.22726885401738
"3955","1890420","95903",0.273160355607392
"3956","1890420","95902",0.0833704809623452
"3957","190101","130902",0
"3958","190101","133901",0
"3959","190101","10902",1.00000000000026
"3960","190102","130902",0
"3961","190102","15915",0.0578306314064883
"3962","190102","10902",0.942169368595023
"3963","190102","130901",0
"3964","190203","15915",0.105101658077155
"3965","190203","10902",0.89489834192277
"3966","190203","163908",0
"3967","190204","163904",1.31194963516838e-12
"3968","190204","10902",0.999999999995472
"3969","190204","163908",2.4478082175523e-12
"3970","190305","133901",0
"3971","190305","10901",0.172272992560093
"3972","190305","10902",0.827727007441723
"3973","190306","133905",0
"3974","190306","133903",4.15874055085836e-12
"3975","190306","133902",0
"3976","190306","133901",0
"3977","190306","232904",0.0001636951753765
"3978","190306","10901",0.999836304820867
"3979","190306","10902",0
"3980","190407","10901",0.045279047642371
"3981","190407","163904",0
"3982","190407","10902",0.954720952356592
"3983","190408","232904",0.27718690464795
"3984","190408","10901",0.29179750950679
"3985","190408","163902",1.71766888433037e-12
"3986","190408","163904",3.8829859878098e-11
"3987","190408","10902",0.431015585805061
"3988","190409","163904",0
"3989","190409","10902",0.999999999999484
"3990","190410","193902",0
"3991","190410","133905",0
"3992","190410","232904",0.997922471045692
"3993","190410","10901",0.00207752895320198
"3994","1910101","96904",0.999999999997147
"3995","1910101","44902",0
"3996","1910101","65902",0
"3997","1910101","38901",0
"3998","1910201","96904",0.999999999999002
"3999","1910201","65902",0
"4000","1910201","96905",0
"4001","1910201","65901",0
"4002","1910202","96904",1.0000000000006
"4003","1910301","96904",0.773537104580869
"4004","1910301","96905",0.141889976671508
"4005","1910301","173901",0
"4006","1910301","38901",0.0845729187476691
"4007","1910301","51901",0
"4008","1910302","96904",1.00000000000152
"4009","1910302","38901",0
"4010","1910401","96904",0.0919213239038662
"4011","1910401","96905",0.908078676096484
"4012","1910401","173901",0
"4013","1910401","65901",0
"4014","1910402","96904",0.999999999998354
"4015","1910402","96905",0
"4016","1930001","97903",0.0227663546885276
"4017","1930001","97902",0.977233645310174
"4018","1930001","47903",0
"4019","1930004","18908",0.469573448078687
"4020","1930004","50909",0.530426551924079
"4021","1930005","18908",0.346322817868147
"4022","1930005","50909",0.133818635059128
"4023","1930005","97902",0.519858547071587
"4024","1930007","18908",0.0600729208248133
"4025","1930007","97903",0.570985486795387
"4026","1930007","97902",0.368941592378905
"4027","1930007","18906",0
"4028","1930009","50901",0.138521445152897
"4029","1930009","97902",0.688671027180369
"4030","1930009","167904",0
"4031","1930009","167901",0.172807527665761
"4032","1930012","50909",0.297335762690238
"4033","1930012","50901",0.163190113707191
"4034","1930012","97902",0.53947412360069
"4035","1930014","97902",0.999999999997515
"4036","1930014","167904",0
"4037","1930014","47903",0
"4038","1930014","167901",0
"4039","1930015","97903",0.971706409979621
"4040","1930015","97902",0.0282935900194994
"4041","1930017","50901",0.836159509410747
"4042","1930017","167901",0.16384049059076
"4043","1930022","50909",0.293097672543014
"4044","1930022","97902",0.706902327459243
"4045","1930023","50901",0.420514660359514
"4046","1930023","97902",0.579485339637564
"4047","1950001","98903",0
"4048","1950001","98904",0.999999263554451
"4049","1950001","197902",0
"4050","1950001","98901",7.36445591282561e-07
"4051","1950001","179901",0
"4052","1950002","98904",0.541104023744343
"4053","1950002","98901",0.458895976254932
"4054","1950002","179901",0
"4055","1950003","98904",0
"4056","1950003","211901",0
"4057","1950003","98901",0.999999999999262
"4058","1950004","98903",0
"4059","1950004","98904",0
"4060","1950004","211901",0
"4061","1950004","98901",1.00000000000054
"4062","1950005","98904",0.822058077711603
"4063","1950005","98901",0.177941922290586
"4064","1950006","98904",0.999999999999844
"4065","1950007","211901",0.0363721511083369
"4066","1950007","98901",0.963627848891108
"4067","1950009","98903",0.99999999999972
"4068","1950009","98904",0
"4069","1950009","171902",0
"4070","1950009","98901",0
"4071","1970001","99903",0.986869000368452
"4072","1970001","38901",0.0131309996305473
"4073","1970002","78901",0
"4074","1970002","99902",0.00993478998312181
"4075","1970002","99903",0.990065210016114
"4076","1970003","244903",0
"4077","1970003","78901",0
"4078","1970003","99902",0.806563074926459
"4079","1970003","99903",0.193436925072882
"4080","1970004","78901",0
"4081","1970004","99903",0.9999999999992
"4082","1970004","38901",0
"4083","1990001","100903",0.72612510967108
"4084","1990001","100908",0.180408832273743
"4085","1990001","100905",0.0934660580549548
"4086","1990002","121906",0
"4087","1990002","121903",0
"4088","1990002","100904",0.999057375412124
"4089","1990002","100903",0.000942624587120351
"4090","1990003","100903",0.0410445615334196
"4091","1990003","146904",0
"4092","1990003","100908",0.958955438466231
"4093","1990003","100905",0
"4094","1990004","146905",0
"4095","1990004","146904",0
"4096","1990004","100908",1.00000000000231
"4097","1990005","187901",0
"4098","1990005","146904",0
"4099","1990005","100908",0.999999999997935
"4100","1990006","100904",0
"4101","1990006","100903",0.813738221744624
"4102","1990006","100907",0.144686042854278
"4103","1990006","100905",0.0415757354016648
"4104","1990007","100903",0.931127498508186
"4105","1990007","187901",0
"4106","1990007","100908",0.0688725014922243
"4107","1990008","100903",0.506900483175618
"4108","1990008","229904",0.493099516824042
"4109","1990008","187901",0
"4110","1990009","121906",0
"4111","1990009","100904",1.00000000000001
"4112","1990009","181907",0
"4113","1990009","100903",0
"4114","1990009","100907",0
"4115","1990010","100904",1.00000000000172
"4116","1990011","121903",0
"4117","1990011","100904",0.923324447774163
"4118","1990011","100903",0
"4119","1990011","229904",0.076675552223518
"4120","1990012","100904",0
"4121","1990012","100903",0.984444540693171
"4122","1990012","229904",0.0155554593068285
"4123","1990013","100904",0
"4124","1990013","100907",0.999999999998088
"4125","1990014","100907",0
"4126","1990014","123910",0
"4127","1990014","100905",0.999999999999264
"4128","1990015","146905",0
"4129","1990015","146903",0
"4130","1990015","100908",0.358445046424406
"4131","1990015","100905",0.641554953574406
"4132","1990016","100904",0.00131050022931692
"4133","1990016","181907",0
"4134","1990016","100907",0.99868949977018
"4135","1990016","123910",0
"4136","1990017","100903",0.0367118127888457
"4137","1990017","100907",0.0515923431791505
"4138","1990017","100908",0.00550023240650976
"4139","1990017","100905",0.906195611625303
"4140","1990018","100904",0
"4141","1990018","100903",0.0259495022649432
"4142","1990018","100907",0.974050497737627
"4143","1990019","100907",1.00000000000106
"4144","1990019","123910",0
"4145","1990019","100905",0
"4146","2010001","101912",1.00000000000239
"4147","2010002","101912",0.999999999996137
"4148","2010003","101912",0.999999999996949
"4149","2010004","101912",1.00000000000031
"4150","2010005","101912",1.00000000000002
"4151","2010006","101902",0
"4152","2010006","101919",1.00000000000052
"4153","2010007","101912",1.00000000000286
"4154","2010008","101912",0.99999999999932
"4155","2010009","101912",1.00000000000177
"4156","2010010","101912",1.00000000000073
"4157","2010011","101912",0.999999999999304
"4158","2010012","101911",0.999999999999915
"4159","2010013","101908",0.0470424472482231
"4160","2010013","101911",0.952957552752661
"4161","2010014","101912",0.999999999999507
"4162","2010015","101912",1.0000000000009
"4163","2010016","101912",0.999999999999281
"4164","2010017","101912",0.999999999998834
"4165","2010018","101912",0.999999999997645
"4166","2010019","101912",1.00000000000412
"4167","2010020","101912",0.999999999997817
"4168","2010021","101912",0.999999999999924
"4169","2010022","101912",0.999999999996493
"4170","2010023","101912",1.00000000000043
"4171","2010024","101912",0.999999999999785
"4172","2010025","101912",1.00000000000029
"4173","2010026","101912",1.00000000000051
"4174","2010027","101912",0.999999999999675
"4175","2010028","101911",0.999999999999817
"4176","2010029","101917",0.999894672624959
"4177","2010029","101912",0.000105327375121189
"4178","2010030","101912",1.0000000000034
"4179","2010031","101912",1.00000000000103
"4180","2010032","101912",1.0000000000002
"4181","2010033","101912",0.999999999999178
"4182","2010034","101912",1.00000000000209
"4183","2010035","101902",0.999999999999869
"4184","2010036","101912",0.999999999999367
"4185","2010037","101912",0.999999999996024
"4186","2010038","101912",1.00000000000109
"4187","2010039","101912",0.99999999999835
"4188","2010040","101912",0.999999999998989
"4189","2010041","101919",1.00000000000029
"4190","2010041","170902",0
"4191","2010042","101912",1.00000000000147
"4192","2010043","101920",0.999999999997112
"4193","2010044","101912",0.999999999997615
"4194","2010045","101910",0.000971532484819218
"4195","2010045","101912",0.00715252568637788
"4196","2010045","101924",0.991875941830574
"4197","2010046","101912",1.00000000000218
"4198","2010047","101912",0.999999999999923
"4199","2010048","101912",1.00000000000275
"4200","2010049","170906",0
"4201","2010049","237904",0.99999999999899
"4202","2010050","101907",1.00000000000024
"4203","2010051","101908",0.720062537031847
"4204","2010051","101916",0.279937462971655
"4205","2010052","101912",1.00000000000341
"4206","2010053","101912",0.999999999998857
"4207","2010054","101912",0.999999999997845
"4208","2010055","101912",1.00000000000078
"4209","2010056","101920",1.00000000000169
"4210","2010057","101912",0.999999999999641
"4211","2010058","101912",0.999999999998169
"4212","2010059","101912",1.0000000000023
"4213","2010060","101912",0.999999999998622
"4214","2010061","101902",1.0000000000003
"4215","2010062","101912",0.99999999999994
"4216","2010063","101924",0.000808196225991542
"4217","2010063","101908",0.129699173175919
"4218","2010063","101905",0
"4219","2010063","101906",0.398794087518854
"4220","2010063","101911",0.470698543079541
"4221","2010064","101912",0.999999999999916
"4222","2010065","101912",0.999999999999722
"4223","2010066","101910",0
"4224","2010066","101912",0.999999999999384
"4225","2010067","101912",0.999999999999128
"4226","2010068","101912",1.00000000000007
"4227","2010069","101912",1.00000000000344
"4228","2010070","101912",0.999999999999313
"4229","2010071","101912",1.00000000000003
"4230","2010072","101912",1.00000000000112
"4231","2010073","101912",1.00000000000058
"4232","2010074","101907",0.99999999999962
"4233","2010075","101912",1.00000000000377
"4234","2010076","101917",1.00000000000179
"4235","2010077","101912",1.0000000000005
"4236","2010078","101912",0.999999999997639
"4237","2010079","101912",1.0000000000022
"4238","2010080","101910",0
"4239","2010080","101912",0.999999999999905
"4240","2010081","101910",0.999442970196901
"4241","2010081","101917",0
"4242","2010081","101912",0.000557029802252769
"4243","2010082","101915",0.999999999998576
"4244","2010083","101902",0.0282310968354632
"4245","2010083","101913",0.971768903164577
"4246","2010083","101912",0
"4247","2010084","101908",0.999999999999453
"4248","2010085","101912",0.999999999997392
"4249","2010086","101912",1.00000000000105
"4250","2010087","101912",1.00000000000055
"4251","2010088","101916",1.00000000000025
"4252","2010089","101912",1.00000000000082
"4253","2010090","84910",0.999999999999951
"4254","2010091","84910",0.999999999998726
"4255","2010092","84910",0.999999999999228
"4256","2010093","101917",1.00000000000031
"4257","2010094","101912",1.00000000000053
"4258","2010095","101920",0.0978855123207096
"4259","2010095","101914",0.856695757959214
"4260","2010095","101912",0.0454187297209583
"4261","2010096","101913",0.0647998562001322
"4262","2010096","101912",0.0227096140432961
"4263","2010096","101924",0.912490529757861
